anio,id_ent,id_act,unidades_eco,produccion,personal,activos
2018,9,333249,30,87.646,272,52.652
2018,9,333319,33,245.395,438,61.918
2018,9,333411,33,445.34,747,109.55
2018,9,333412,14,2691.071,2170,313.81
2018,9,333510,20,150.169,282,81.436
2018,9,333610,8,63.864,165,11.994
2018,9,333910,18,915.433,614,186.618
2018,9,333920,26,945.947,720,243.901
2018,9,333991,3,655.63,440,199.951
2018,9,333992,8,184.203,172,14.689
2018,9,333993,4,38.052,57,14.389
2018,9,333999,23,975.364,481,68.132
2018,9,334110,4,,,
2018,9,334210,3,505.064,278,76.211
2018,9,334220,13,171.799,159,70.214
2018,9,334290,4,1776.515,233,34.596
2018,9,334310,5,219.67,248,31.362
2018,9,334410,26,1415.936,3321,266.565
2018,9,334511,1,,,
2018,9,334519,29,,,
2018,9,334610,1,,,
2018,9,335311,7,4600.974,2399,727.422
2018,9,335312,41,3565.261,1744,481.493
2018,9,335910,1,,,
2018,9,335920,12,,,
2018,9,335999,13,,,
2018,9,336110,5,19904.198,2591,2905.712
2018,9,336120,4,3034.485,1284,773.144
2018,9,336210,19,103.669,127,11.72
2018,9,336310,5,1238.878,454,1122.364
2018,9,336320,10,354.754,718,311.548
2018,9,336330,11,269.948,496,105.091
2018,9,336340,21,1273.56,1673,652.277
2018,9,336350,6,1048.442,331,461.205
2018,9,336360,19,26.154,93,5.813
2018,9,336370,22,1161.219,1784,205.684
2018,9,336390,32,3848.672,2435,658.805
2018,9,336410,1,,,
2018,9,336510,4,,,
2018,9,336610,8,30.766,48,11.36
2018,9,336991,1,,,
2018,9,336999,2,,,
2018,9,434221,396,5823.31,5931,3082.4
2018,9,434222,326,8342.458,6829,8185.144
2018,9,434229,264,6414.457,4178,2204.205
2018,9,434311,814,650.259,2446,276.814
2018,9,435220,322,5129.615,4850,1123.677
2018,9,435419,562,5554.891,8613,1181.853
2018,9,436112,215,1143.978,2576,410.406
2018,9,468211,4090,7252.043,18373,1811.162
2018,9,468212,832,163.845,1633,60.839
2018,9,468213,396,1481.782,2723,608.118
2018,9,811122,233,79.862,485,15.996
2018,9,811123,16,192.472,401,21.137
2018,9,811129,278,123.276,668,39.921
2018,9,811312,1010,5112.168,6499,1471.295
2018,10,314110,2,,,
2018,10,321920,126,724.292,1509,58.608
2018,10,322210,7,,,
2018,10,323119,189,265.326,946,122.022
2018,10,324191,2,,,
2018,10,325211,3,958.284,175,147.227
2018,10,325510,1,,,
2018,10,325993,3,81.003,128,5.715
2018,10,326110,9,51.622,129,8.987
2018,10,326120,7,54.679,129,2.523
2018,10,326140,5,383.375,379,106.02
2018,10,326192,2,,,
2018,10,326193,2,,,
2018,10,326194,1,,,
2018,10,326198,1,,,
2018,10,326199,4,3.367,20,0.749
2018,10,326290,3,483.449,1187,395.359
2018,10,327111,12,,,
2018,10,327112,1,,,
2018,10,327121,420,154.579,1317,71.298
2018,10,327910,1,,,
2018,10,327991,121,,,
2018,10,327999,2,,,
2018,10,331112,1,,,
2018,10,331210,2,,,
2018,10,331220,3,,,
2018,10,331419,1,,,
2018,10,331510,7,163.143,259,101.273
2018,10,331520,5,602.364,644,690.759
2018,10,332110,1,,,
2018,10,332211,7,,,
2018,10,332410,1,,,
2018,10,332420,5,284.121,435,42.699
2018,10,332430,1,,,
2018,10,332510,1,,,
2018,10,332610,5,72.613,97,5.554
2018,10,332710,120,656.127,968,257.99
2018,10,332720,4,16.573,40,5.618
2018,10,332810,3,16.932,44,13.931
2018,10,332910,1,,,
2018,10,332999,12,,,
2018,10,333111,7,,,
2018,10,333112,1,,,
2018,10,333120,4,,,
2018,10,333130,1,,,
2018,10,333242,1,,,
2018,10,333243,1,,,
2018,10,333244,1,,,
2018,10,333246,2,,,
2018,10,333249,1,,,
2018,10,333319,4,8.343,25,2.038
2018,10,333411,14,3685.692,1327,964.782
2018,10,333910,3,,,
2018,10,333920,1,,,
2018,10,333993,1,,,
2018,10,333999,3,,,
2018,10,334220,1,,,
2018,10,334410,1,,,
2018,10,334511,1,,,
2018,10,335311,1,,,
2018,10,335312,3,,,
2018,10,335920,3,1667.962,1012,303.457
2018,10,335999,1,,,
2018,10,336210,7,1281,711,153.595
2018,10,336310,1,,,
2018,10,336320,18,4291.544,23321,797.668
2018,10,336360,2,,,
2018,10,336370,2,,,
2018,10,336390,1,,,
2018,10,336410,1,,,
2018,10,434221,71,485.781,888,396.676
2018,10,434222,33,278.931,236,147.639
2018,10,434229,14,66.619,98,41.171
2018,10,434311,136,80.284,476,77.665
2018,10,435220,16,56.876,101,13.035
2018,10,435419,44,222.349,341,68.322
2018,10,436112,26,121.313,225,17.968
2018,10,468211,506,793.384,1982,219.437
2018,10,468212,163,30.492,385,37.99
2018,10,468213,83,185.864,537,97.659
2018,10,811122,19,5.733,31,3.018
2018,10,811129,39,20.943,91,9.322
2018,10,811312,249,864.189,1361,280.555
2018,11,314110,9,183.818,179,98.036
2018,11,321920,47,64.106,276,13.02
2018,11,322210,179,12600.381,7742,4127.004
2018,11,323119,1050,3544.341,5663,1349.925
2018,11,324191,6,158.64,57,40.86
2018,11,325120,3,524.793,107,292.325
2018,11,325130,15,1060.283,296,40.71
2018,11,325211,47,2723.764,1107,879.81
2018,11,325212,5,,,
2018,11,325510,44,5478.178,2830,2091.226
2018,11,325993,49,1161.502,874,462.785
2018,11,326110,66,2822.566,1842,1548.562
2018,11,326120,12,3288.8,1624,1173.518
2018,11,326140,13,3168.17,1422,1920.904
2018,11,326150,15,2120.76,1745,485.698
2018,11,326160,12,941.639,763,616.028
2018,11,326192,47,15502.846,9897,7655.464
2018,11,326193,35,6099.69,2889,2933.129
2018,11,326194,485,5368.308,7110,1486.192
2018,11,326198,6,117.179,223,8.588
2018,11,326199,14,903.077,545,108.816
2018,11,326211,1,,,
2018,11,326220,8,1037.2,884,419.664
2018,11,326290,279,8333.166,10526,4949.262
2018,11,327111,530,385.955,2791,115.879
2018,11,327112,10,859.298,1841,945.636
2018,11,327121,770,537.071,2683,347.329
2018,11,327122,20,,,
2018,11,327123,2,,,
2018,11,327910,1,,,
2018,11,327991,169,,,
2018,11,327999,7,,,
2018,11,331112,2,,,
2018,11,331210,9,1816.058,779,1122.417
2018,11,331220,20,4331.195,1413,2520.807
2018,11,331310,13,6174.859,1812,3174.327
2018,11,331419,2,,,
2018,11,331420,3,,,
2018,11,331510,6,20.305,56,4.494
2018,11,331520,18,2036.421,2703,2609.308
2018,11,332110,29,764.966,738,190.014
2018,11,332211,18,8442.444,2235,1708.419
2018,11,332410,1,,,
2018,11,332420,9,72.37,116,18.575
2018,11,332430,3,,,
2018,11,332510,18,1453.51,914,508.675
2018,11,332610,30,1556.128,928,1116.23
2018,11,332710,574,4565.134,5188,2229.158
2018,11,332720,15,725.335,781,892.09
2018,11,332810,37,1817.411,1950,1894.261
2018,11,332910,2,,,
2018,11,332991,2,,,
2018,11,332999,47,,,
2018,11,333111,21,308.938,598,117.011
2018,11,333112,3,2.079,13,1.63
2018,11,333120,3,,,
2018,11,333130,1,,,
2018,11,333242,21,329.137,409,58.192
2018,11,333243,12,86.41,91,12.721
2018,11,333244,3,8.7,17,2.411
2018,11,333245,19,32.798,104,9.772
2018,11,333249,176,293.527,737,88.223
2018,11,333319,11,,,
2018,11,333411,10,843.559,697,296.077
2018,11,333412,4,706.961,685,282.55
2018,11,333510,24,137.045,333,52.928
2018,11,333610,2,,,
2018,11,333910,15,330.941,415,90.631
2018,11,333920,19,1345.54,1221,797.925
2018,11,333991,1,,,
2018,11,333992,5,205.911,127,26.369
2018,11,333993,2,,,
2018,11,333999,18,685.29,494,221.562
2018,11,334110,1,,,
2018,11,334220,2,,,
2018,11,334290,1,,,
2018,11,334410,9,2305.624,1523,1425.1
2018,11,334511,1,,,
2018,11,334519,3,,,
2018,11,335311,1,,,
2018,11,335312,18,,,
2018,11,335910,2,,,
2018,11,335920,5,1190.579,2053,986.034
2018,11,335999,3,,,
2018,11,336110,4,,,
2018,11,336120,1,,,
2018,11,336210,30,5951.863,2864,2948.476
2018,11,336310,14,20070.585,6263,12200.896
2018,11,336320,41,42230.129,41404,11307.941
2018,11,336330,15,13271.691,4291,6138.156
2018,11,336340,11,5473.426,2436,2819
2018,11,336350,16,27430.944,11472,3195.922
2018,11,336360,27,21728.246,11695,4904.466
2018,11,336370,28,20979.377,8975,7488.601
2018,11,336390,43,43446.732,14268,16639.814
2018,11,336410,2,,,
2018,11,336999,3,,,
2018,11,434221,312,2721.287,3525,1593.583
2018,11,434222,238,1897.992,1933,74742.792
2018,11,434229,199,756.649,1422,740.473
2018,11,434311,400,849.003,2366,19592.067
2018,11,435220,273,1263.407,2100,375.164
2018,11,435419,278,1197.535,2272,1104.064
2018,11,436112,130,725.543,1321,101.354
2018,11,468211,1726,3523.662,7112,845.535
2018,11,468212,213,51.988,501,37.811
2018,11,468213,319,607.893,1779,239.341
2018,11,811122,92,23.49,179,9.728
2018,11,811123,3,27.752,10,1.921
2018,11,811129,177,59.499,362,18.512
2018,11,811312,828,1348.162,4012,757.561
2018,12,314110,2,,,
2018,12,321920,64,17.251,187,8.834
2018,12,322210,5,0.054,22,0
2018,12,323119,286,116.342,779,71.853
2018,12,325130,1,,,
2018,12,325211,1,,,
2018,12,325510,2,,,
2018,12,325993,3,,,
2018,12,326110,11,1.562,24,0.376
2018,12,326120,3,,,
2018,12,326198,2,,,
2018,12,326199,2,,,
2018,12,326220,1,,,
2018,12,326290,6,,,
2018,12,327111,452,28.238,935,5.657
2018,12,327121,309,195.955,1046,26.625
2018,12,327991,133,,,
2018,12,327999,1,,,
2018,12,331220,3,0.5,7,0.244
2018,12,331412,1,,,
2018,12,331420,2,,,
2018,12,331490,23,8.12,57,4.724
2018,12,332110,7,0.642,13,0.399
2018,12,332211,17,1.767,30,0.616
2018,12,332410,1,,,
2018,12,332430,6,,,
2018,12,332510,4,0.254,6,0.407
2018,12,332710,59,,,
2018,12,332720,1,,,
2018,12,332810,14,2.438,36,0.681
2018,12,332999,7,19.295,16,2.388
2018,12,333243,2,,,
2018,12,333319,1,,,
2018,12,333411,3,1.119,5,0.577
2018,12,333610,1,,,
2018,12,333910,1,,,
2018,12,333920,1,,,
2018,12,333999,1,,,
2018,12,334310,2,,,
2018,12,334519,1,,,
2018,12,336210,9,3.728,19,1.449
2018,12,336330,1,,,
2018,12,336370,1,,,
2018,12,336390,1,,,
2018,12,336610,2,,,
2018,12,434221,68,169.314,476,576.149
2018,12,434222,29,159.272,181,144.578
2018,12,434229,15,30.709,34,4.44
2018,12,434311,169,48.661,432,19.521
2018,12,435220,15,16.391,42,3.891
2018,12,435419,25,61.414,108,19.98
2018,12,436112,15,49.051,83,6.275
2018,12,468211,854,748.182,2301,185.946
2018,12,468212,64,9.332,119,6.297
2018,12,468213,128,163.183,582,99.655
2018,12,811122,42,,,
2018,12,811123,1,,,
2018,12,811129,52,13.056,103,8.785
2018,12,811312,214,70.198,514,56.202
2018,13,321920,31,45.393,172,12.339
2018,13,322210,18,250.04,269,117.48
2018,13,323119,387,148.083,960,126.131
2018,13,324191,3,2767.871,899,1.504
2018,13,325120,2,,,
2018,13,325130,1,,,
2018,13,325211,6,,,
2018,13,325510,11,302.704,210,37.703
2018,13,325993,5,,,
2018,13,326110,5,392.399,128,96.464
2018,13,326120,4,32.143,49,14.942
2018,13,326140,5,236.095,658,132.281
2018,13,326150,1,,,
2018,13,326160,7,546.711,639,905.925
2018,13,326192,9,534.796,749,380.47
2018,13,326193,8,333.033,329,131.342
2018,13,326194,4,78.426,222,33.873
2018,13,326198,1,,,
2018,13,326199,3,,,
2018,13,326211,1,,,
2018,13,326220,6,,,
2018,13,326290,10,1953.178,1148,850.016
2018,13,327111,528,,,
2018,13,327112,1,,,
2018,13,327121,55,,,
2018,13,327123,1,,,
2018,13,327991,87,133.264,602,89.986
2018,13,327999,7,759.298,238,271.877
2018,13,331210,1,,,
2018,13,331220,5,,,
2018,13,331310,3,,,
2018,13,331420,1,,,
2018,13,331510,10,1988.003,1932,187.384
2018,13,331520,7,453.97,432,354.169
2018,13,332110,4,116.019,181,45.211
2018,13,332211,3,6.375,12,0.47
2018,13,332410,1,,,
2018,13,332420,7,,,
2018,13,332510,5,13.577,53,6.917
2018,13,332610,24,77.038,168,18.362
2018,13,332710,154,,,
2018,13,332720,2,,,
2018,13,332810,10,20.519,107,17.438
2018,13,332910,1,,,
2018,13,332991,1,,,
2018,13,332999,13,,,
2018,13,333111,8,58.709,103,15.92
2018,13,333112,3,1.77,12,1.566
2018,13,333120,1,,,
2018,13,333130,2,,,
2018,13,333243,4,,,
2018,13,333244,1,,,
2018,13,333319,4,,,
2018,13,333412,1,,,
2018,13,333510,12,335.967,402,135.657
2018,13,333910,4,442.001,165,24.682
2018,13,333920,2,,,
2018,13,333999,2,,,
2018,13,334410,2,,,
2018,13,334511,1,,,
2018,13,334519,1,,,
2018,13,335311,1,,,
2018,13,335312,7,,,
2018,13,336110,1,,,
2018,13,336120,3,,,
2018,13,336210,15,217.21,310,165.231
2018,13,336310,3,0.856,15,0.873
2018,13,336320,4,319.55,393,21.253
2018,13,336340,2,,,
2018,13,336360,10,5.12,36,5.116
2018,13,336370,7,122.576,192,56.523
2018,13,336390,1,,,
2018,13,336510,5,21453.511,6283,2924.614
2018,13,434221,124,435.352,675,757.13
2018,13,434222,47,658.825,386,475.269
2018,13,434229,41,29.261,99,20.576
2018,13,434311,191,45.25,443,21.775
2018,13,435220,32,144.035,318,27.182
2018,13,435419,78,117.017,233,44.616
2018,13,436112,55,,,
2018,13,468211,1150,1200.541,2877,337.516
2018,13,468212,166,38.444,385,25.01
2018,13,468213,172,179.928,763,90.147
2018,13,811122,74,16.163,148,6.378
2018,13,811123,3,6.332,10,0.389
2018,13,811129,79,14.088,127,4.51
2018,13,811312,305,577.815,1596,229.824
2018,14,314110,3,9.584,28,4.539
2018,14,321920,179,629.002,1200,98.252
2018,14,322210,142,10810.701,7540,3228.643
2018,14,323119,1335,5574.299,9956,2444.289
2018,14,324191,20,4993.032,767,650.357
2018,14,325120,5,482.189,82,326.401
2018,14,325130,9,2180.456,630,280.846
2018,14,325211,18,,,
2018,14,325212,3,,,
2018,14,325510,67,2133.479,1422,400.32
2018,14,325993,40,1144.645,788,212.973
2018,14,326110,153,9220.815,8626,4884.452
2018,14,326120,40,1870.353,968,106.671
2018,14,326140,30,529.166,651,221.347
2018,14,326150,16,2043.682,1521,413.999
2018,14,326160,29,4206.191,2891,2061.994
2018,14,326192,19,1184.757,2215,243.627
2018,14,326193,117,3480.822,2944,912.504
2018,14,326194,109,4228.778,6717,1908.806
2018,14,326198,40,792.447,1298,263.81
2018,14,326199,65,1621.888,1470,314.63
2018,14,326211,6,,,
2018,14,326220,21,182.797,219,12.318
2018,14,326290,94,2884.231,4180,858.351
2018,14,327111,474,,,
2018,14,327112,2,,,
2018,14,327121,2054,854.313,6021,264.241
2018,14,327122,5,4.705,16,0.16
2018,14,327123,3,0.9,7,0.33
2018,14,327910,4,16.39,50,1.347
2018,14,327991,427,712.885,2273,141.879
2018,14,327999,11,1828.192,328,959.862
2018,14,331112,1,,,
2018,14,331210,18,823.035,633,718.101
2018,14,331220,33,5693.536,1601,651.865
2018,14,331310,14,2714.077,1548,668.199
2018,14,331411,1,,,
2018,14,331412,1,,,
2018,14,331419,4,69.077,90,16.011
2018,14,331420,3,,,
2018,14,331490,2,,,
2018,14,331510,33,2860.786,1764,1276.643
2018,14,331520,29,966.534,732,192.108
2018,14,332110,41,1900.569,3483,964.395
2018,14,332211,29,2343.164,1828,481.006
2018,14,332410,5,190.669,327,17.97
2018,14,332420,38,2195.54,1770,511.979
2018,14,332430,14,6404.989,1127,2328.178
2018,14,332510,52,2869.575,1887,1073.775
2018,14,332610,78,873.536,1003,202.854
2018,14,332710,817,1708.047,4336,804.753
2018,14,332720,28,355.759,582,124.349
2018,14,332810,97,1078.672,2981,200.612
2018,14,332910,17,2484.921,2950,2038.836
2018,14,332991,4,2195.048,1240,762.101
2018,14,332999,108,7625.482,4124,1733.125
2018,14,333111,37,1358.188,1650,355.829
2018,14,333112,9,538.673,692,148.425
2018,14,333120,6,,,
2018,14,333130,2,,,
2018,14,333241,1,,,
2018,14,333242,10,92.519,146,79.803
2018,14,333243,43,1472.753,844,281.724
2018,14,333245,13,42.802,79,15.418
2018,14,333246,1,,,
2018,14,333249,31,616.776,613,183.436
2018,14,333319,56,670.008,1156,108.74
2018,14,333411,27,436.647,426,77.857
2018,14,333412,24,392.514,383,46.268
2018,14,333510,29,,,
2018,14,333610,1,,,
2018,14,333910,24,1041.937,857,102.539
2018,14,333920,25,187.005,360,34.385
2018,14,333991,9,,,
2018,14,333992,13,206.365,480,48.256
2018,14,333993,2,,,
2018,14,333999,28,1125.256,1754,225.474
2018,14,334110,13,15155.429,17407,3025.948
2018,14,334210,2,,,
2018,14,334220,3,,,
2018,14,334290,3,9.167,25,3.261
2018,14,334310,8,774.925,462,182.641
2018,14,334410,57,23857.424,45457,7593.422
2018,14,334519,9,478.28,290,32.014
2018,14,334610,2,,,
2018,14,335311,4,1863.988,954,255.153
2018,14,335312,24,574.411,703,147.518
2018,14,335910,4,53.46,150,13.299
2018,14,335920,7,5195.56,1101,186.335
2018,14,335999,9,,,
2018,14,336110,1,,,
2018,14,336120,1,,,
2018,14,336210,67,1341.338,1385,125.189
2018,14,336310,4,62.32,108,18.418
2018,14,336320,13,57048.841,23583,4779.258
2018,14,336330,14,11014.753,3348,1385.275
2018,14,336340,6,24.01,69,20.449
2018,14,336350,5,1569.833,445,509.681
2018,14,336360,16,862.516,3064,222.141
2018,14,336370,26,1370.835,1458,308.072
2018,14,336390,13,2530.853,1653,151.411
2018,14,336510,4,159.444,113,73.454
2018,14,336610,3,,,
2018,14,336991,4,400.748,363,39.177
2018,14,336999,10,10.063,35,4.695
2018,14,434221,539,5522.71,7900,4047.338
2018,14,434222,283,4572.947,3714,16241.931
2018,14,434229,230,1300.802,2221,1304.721
2018,14,434311,704,780.576,2701,583.581
2018,14,435220,247,1737.16,2442,422.946
2018,14,435419,444,2967.638,4341,778.473
2018,14,436112,262,1306.794,3249,755.167
2018,14,468211,3161,6963.02,15108,1864.412
2018,14,468212,609,188.784,1582,121.569
2018,14,468213,519,1305.251,2970,840.581
2018,14,811122,157,57.637,352,28.961
2018,14,811123,5,38.46,77,10.223
2018,14,811129,269,132.149,664,70.988
2018,14,811312,1225,2482.538,5999,1172.861
2018,15,314110,25,90.519,240,20.136
2018,15,321920,193,1470.703,1719,127.84
2018,15,322210,189,21582.664,12388,6843.642
2018,15,323119,2011,10235.531,12910,4934.284
2018,15,324191,26,10849.088,1764,1838.29
2018,15,325120,9,1553.427,450,484.287
2018,15,325130,18,3471.573,887,1043.167
2018,15,325211,61,,,
2018,15,325212,1,,,
2018,15,325510,71,21159.881,4900,1729.528
2018,15,325993,97,2025.481,1725,1226.641
2018,15,326110,181,17643.572,10266,5771.64
2018,15,326120,49,3385.547,2041,857.673
2018,15,326140,42,5135.206,2668,860.017
2018,15,326150,41,5191.318,3446,1105.054
2018,15,326160,37,12893.943,4644,4972.275
2018,15,326192,46,6124.537,3667,1891.875
2018,15,326193,132,7550.847,7843,4902.266
2018,15,326194,67,2079.485,1614,1423.477
2018,15,326198,27,358.732,620,50.168
2018,15,326199,72,2417.751,1707,638.225
2018,15,326211,4,2249.521,971,1244.686
2018,15,326220,26,6120.231,3241,1745.948
2018,15,326290,69,4216.22,3495,1013.516
2018,15,327111,750,146.725,1813,53.663
2018,15,327112,4,909.941,1276,150.585
2018,15,327121,528,257.465,1448,89.376
2018,15,327122,11,5.686,36,1.281
2018,15,327123,11,805.921,234,31.504
2018,15,327910,7,2746.132,1300,1551.712
2018,15,327991,394,177.215,1090,54.066
2018,15,327999,17,2010.385,1147,1362.304
2018,15,331112,1,,,
2018,15,331210,25,2071.252,1378,807.44
2018,15,331220,64,6921.159,1834,703.481
2018,15,331310,20,10231.575,4390,2662.6
2018,15,331411,1,,,
2018,15,331412,1,,,
2018,15,331419,3,14.944,31,4.327
2018,15,331420,7,2151.296,468,1377.028
2018,15,331510,51,1692.162,1335,655.618
2018,15,331520,41,1622.486,1587,415.729
2018,15,332110,37,960.263,1044,350.46
2018,15,332211,37,17956.903,9315,2349.124
2018,15,332410,8,907.006,929,115.668
2018,15,332420,28,1402.947,931,302.188
2018,15,332430,29,6741.139,3130,4289.83
2018,15,332510,52,351.75,759,72.767
2018,15,332610,150,5816.722,4048,1526.17
2018,15,332710,933,2351.322,5412,900.259
2018,15,332720,39,1077.583,1293,504.068
2018,15,332810,104,2025.15,2747,450.497
2018,15,332910,19,3694.552,2773,1733.207
2018,15,332991,4,205.609,124,104.367
2018,15,332999,121,925.468,1817,368.735
2018,15,333111,5,55.889,59,7.94
2018,15,333112,4,9.271,28,7.915
2018,15,333120,11,553.873,167,40.414
2018,15,333130,5,983.477,329,169.007
2018,15,333242,6,18.586,40,8.025
2018,15,333243,29,1341.614,828,319.507
2018,15,333244,6,10.673,27,2.647
2018,15,333245,10,15.684,43,2.196
2018,15,333246,5,312.781,206,36.218
2018,15,333249,18,1450.362,779,336.724
2018,15,333319,35,254.619,421,40.254
2018,15,333411,26,1059.378,733,210.341
2018,15,333412,14,397.403,288,29.371
2018,15,333510,37,1716.618,748,626.71
2018,15,333610,5,56.415,101,80.633
2018,15,333910,16,3700.473,1443,657.902
2018,15,333920,39,3530.479,2027,465.691
2018,15,333991,13,2353.088,1090,708.32
2018,15,333992,6,279.146,113,30.836
2018,15,333993,4,14.037,46,2.104
2018,15,333999,42,2240.006,1270,431.38
2018,15,334110,3,14.944,41,1.377
2018,15,334210,1,,,
2018,15,334220,8,249.484,285,14.074
2018,15,334290,4,,,
2018,15,334310,5,1485.578,680,98.815
2018,15,334410,18,393.212,821,122.385
2018,15,334511,1,,,
2018,15,334519,14,,,
2018,15,334610,4,1652.418,885,648.067
2018,15,335311,10,3165.398,2087,382.085
2018,15,335312,39,5267.645,3946,1379.002
2018,15,335910,3,1.032,103,5.628
2018,15,335920,16,8134.965,1235,1471.01
2018,15,335999,6,964.14,501,177.691
2018,15,336110,2,,,
2018,15,336120,3,,,
2018,15,336210,98,6372.839,5653,830.801
2018,15,336310,17,38877.669,10966,11694.339
2018,15,336320,12,10695.681,6704,3122.061
2018,15,336330,19,9847.498,5530,3729.044
2018,15,336340,14,6105.645,3366,2284.309
2018,15,336350,5,1345.975,730,635.067
2018,15,336360,68,23389.081,8720,2770.694
2018,15,336370,16,7849.387,3257,2514.398
2018,15,336390,40,19101.809,7529,5135.363
2018,15,336410,1,,,
2018,15,336510,8,1695.16,486,353.899
2018,15,336610,3,,,
2018,15,336991,2,,,
2018,15,434221,617,4885.379,7665,2545.68
2018,15,434222,351,7586.86,6149,23759.748
2018,15,434229,254,1203.932,1648,261.519
2018,15,434311,2105,1462.354,5952,1309.34
2018,15,435220,247,2999.848,3358,1051.008
2018,15,435419,553,4928.014,6171,2670.492
2018,15,436112,212,1385.263,2827,242.173
2018,15,468211,5394,5925.601,16157,1450.525
2018,15,468212,573,155.028,1273,69.14
2018,15,468213,549,1021.69,2638,4283.248
2018,15,811122,254,55.164,435,17.416
2018,15,811123,11,194.282,678,32.333
2018,15,811129,518,157.374,1056,61.511
2018,15,811312,1425,2668.046,6322,1052.41
2018,16,321920,345,414.927,1476,86.904
2018,16,322210,36,282.115,283,77.259
2018,16,323119,580,887.936,2221,354.378
2018,16,325120,1,,,
2018,16,325211,7,716.636,215,74.95
2018,16,325510,13,,,
2018,16,325993,15,,,
2018,16,326110,44,6161.333,2507,3410.727
2018,16,326120,3,15.825,28,0.917
2018,16,326140,8,970.303,857,155.534
2018,16,326160,2,,,
2018,16,326192,6,111.3,162,91.098
2018,16,326193,24,259.085,339,79.782
2018,16,326194,6,27.785,52,2.306
2018,16,326198,6,93.362,116,77.757
2018,16,326199,6,104.623,90,56.832
2018,16,326211,1,,,
2018,16,326220,3,8.214,15,0.826
2018,16,326290,3,3.703,11,0.403
2018,16,327111,3349,229.809,6618,44.218
2018,16,327121,1001,282.542,2518,115.572
2018,16,327122,18,,,
2018,16,327123,2,,,
2018,16,327991,188,84.311,477,15.257
2018,16,327999,4,562.221,229,61.416
2018,16,331111,1,,,
2018,16,331210,2,,,
2018,16,331220,8,,,
2018,16,331310,5,,,
2018,16,331419,1,,,
2018,16,331420,5,,,
2018,16,331510,4,109.01,223,37.719
2018,16,331520,6,6.496,35,2.932
2018,16,332110,7,20.753,52,6.777
2018,16,332211,23,6.429,54,3.556
2018,16,332410,1,,,
2018,16,332420,4,20.303,79,6.756
2018,16,332430,2,,,
2018,16,332510,4,,,
2018,16,332610,34,1272.075,533,359.892
2018,16,332710,219,,,
2018,16,332720,1,,,
2018,16,332810,2,,,
2018,16,332999,23,63.697,114,5.813
2018,16,333111,25,,,
2018,16,333112,1,,,
2018,16,333120,2,,,
2018,16,333241,2,,,
2018,16,333243,8,338.397,290,55.747
2018,16,333245,1,,,
2018,16,333249,5,20.436,70,13.349
2018,16,333319,3,,,
2018,16,333411,1,,,
2018,16,333412,4,,,
2018,16,333610,1,,,
2018,16,333910,3,,,
2018,16,333920,2,,,
2018,16,333992,2,,,
2018,16,333993,1,,,
2018,16,333999,4,101.645,97,4.008
2018,16,334310,3,,,
2018,16,334511,1,,,
2018,16,334519,1,,,
2018,16,335311,1,,,
2018,16,335312,2,,,
2018,16,335910,1,,,
2018,16,335920,1,,,
2018,16,336210,43,101.748,242,46.189
2018,16,336310,1,,,
2018,16,336370,2,,,
2018,16,336390,1,,,
2018,16,336610,1,,,
2018,16,336991,1,,,
2018,16,336999,2,,,
2018,16,434221,180,858.212,1403,229.133
2018,16,434222,76,512.77,349,752.711
2018,16,434229,48,25.455,160,8.02
2018,16,434311,242,122.993,873,87.719
2018,16,435220,35,59.629,143,9.287
2018,16,435419,114,94.085,421,33.043
2018,16,436112,66,123.569,273,21.169
2018,16,468211,1629,1623.665,4655,457.277
2018,16,468212,236,52.089,510,44.602
2018,16,468213,271,393.749,1215,183.355
2018,16,811122,76,,,
2018,16,811123,1,,,
2018,16,811129,164,,,
2018,16,811312,565,1781.649,2379,599.593
2018,17,314110,3,0.641,8,0.307
2018,17,321920,10,34.222,35,10.521
2018,17,322210,4,,,
2018,17,323119,237,201.096,815,88.376
2018,17,325130,3,47.714,146,29.371
2018,17,325211,2,,,
2018,17,325510,3,,,
2018,17,325993,3,2.112,8,0.106
2018,17,326110,7,1470.124,327,238.895
2018,17,326120,1,,,
2018,17,326150,1,,,
2018,17,326160,3,641.649,303,172.411
2018,17,326192,4,467.38,570,111.911
2018,17,326193,11,84.437,159,5.204
2018,17,326194,6,766.151,400,668.523
2018,17,326198,4,3.509,12,0.488
2018,17,326199,9,85.081,216,11.833
2018,17,326211,1,,,
2018,17,326220,1,,,
2018,17,326290,8,1157.255,917,329.938
2018,17,327111,275,104.584,1136,91.775
2018,17,327112,5,35.487,57,1.776
2018,17,327121,29,16.647,115,6.539
2018,17,327122,3,0.722,5,0.061
2018,17,327910,1,,,
2018,17,327991,47,,,
2018,17,331220,2,,,
2018,17,331490,2,,,
2018,17,331520,1,,,
2018,17,332110,4,429.837,219,445.356
2018,17,332211,7,1.253,14,0.38
2018,17,332410,1,,,
2018,17,332430,2,,,
2018,17,332610,7,66.742,142,5.215
2018,17,332710,86,128.211,432,57.602
2018,17,332720,3,2.4,19,3.051
2018,17,332810,6,9.917,45,3.791
2018,17,332910,1,,,
2018,17,332999,7,,,
2018,17,333111,2,,,
2018,17,333130,3,,,
2018,17,333242,1,,,
2018,17,333243,2,,,
2018,17,333245,1,,,
2018,17,333249,2,,,
2018,17,333319,2,,,
2018,17,333411,2,,,
2018,17,333412,3,,,
